"","report_id","AGENT","IS_LOCAL","EDU_LEVEL","MARRY_STATUS","SALARY","HAS_FUND","Y","gender","domicile","debt_amount","loantype1_cnt","loantype2_cnt","loantype3_cnt","guarantee1_cnt","guarantee2_cnt","query1","query2","query3","account1","account2","account3","balance_sum","institutions_cnt","used_amount_sum","ovd_yuqi_n1","ovd_yuqi_n2","ovd_yuqi_n3"
"27823",5321384,"missing","本地籍","本科","未婚",-1,1,0,"男","370102",563742,0,13,1,0,14,4,0,19,1,0,1,522701,16,27154,0,0,1
"27824",5321728,"missing","非本地籍","专科及以下","已婚",-1,1,0,"女","230405",205000,1,1,0,0,9,7,0,1,1,0,1,8000,8,161551,0,0,2
"27825",5321828,"missing","本地籍","本科","未婚",-1,0,0,"男","350128",427500,0,3,1,0,2,6,0,7,1,0,1,375879,5,2204,0,0,0
"27826",5321901,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","412826",11705,0,2,0,0,2,1,0,6,1,0,1,3599,3,6219,0,0,3
"27827",5322207,"others","本地籍","本科","已婚",6,1,0,"男","320502",526280,0,5,0,0,25,17,0,11,1,1,1,60964,14,308833,0,0,0
"27828",5322263,"APP","本地籍","未知","未婚",2,0,0,"女","350526",16600,0,2,0,0,2,8,0,5,1,0,1,6159,4,5151,0,0,0
"27829",5322626,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","320281",76000,0,3,0,0,17,8,1,10,1,0,1,22372,9,25843,0,0,3
"27830",5322632,"missing","非本地籍","专科及以下","已婚",-1,0,0,"女","341181",31600,0,1,0,0,6,18,0,2,1,0,1,1000,5,9912,0,0,0
"27831",5323317,"missing","非本地籍","本科","未婚",-1,0,0,"女","422201",55998,0,11,0,0,3,12,4,38,1,0,1,19701,9,13497,0,17,3
"27832",5323511,"missing","非本地籍","本科","已婚",-1,1,0,"男","140225",95000,0,2,0,0,8,32,0,5,1,0,1,9450,9,85641,0,0,1
"27833",5323575,"wechat","本地籍","本科","已婚",-1,0,0,"男","142601",126201,0,3,0,0,4,12,0,18,1,0,1,16506,9,79103,0,0,0
"27834",5324042,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","230381",29000,0,0,0,0,4,5,0,2,0,0,1,0,4,19039,0,1,5
"27835",5324045,"missing","非本地籍","本科","未婚",-1,0,0,"男","231002",56000,0,1,0,0,6,0,0,3,1,0,1,12500,5,35037,0,0,4
"27836",5324066,"rongzhijia","非本地籍","未知","已婚",3,0,0,"男","422823",9000,0,0,0,0,7,3,0,0,0,0,1,0,1,1961,0,0,0
"27837",5324407,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","420984",24600,0,2,0,0,3,4,0,5,1,0,1,2384,4,13364,0,0,4
"27838",5324460,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","310109",112244,0,2,0,0,2,5,0,2,1,0,1,16674,2,49067,0,0,1
"27839",5327324,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","320722",17599,0,5,0,0,2,4,0,2,1,0,1,6764,3,8346,0,0,1
"27840",5327604,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","360423",34209,0,3,0,0,4,6,0,3,1,0,1,2724,5,29323,0,1,2
"27841",5327824,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","362531",15000,0,0,0,0,1,6,0,2,0,0,1,0,2,0,0,0,7
"27842",5328296,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","320511",3000,0,0,0,0,1,0,0,1,0,0,1,0,1,2514,0,0,0
"27843",5328331,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","360313",28000,0,0,0,0,12,10,0,1,0,0,1,0,4,14781,0,0,3
"27844",5328401,"missing","本地籍","专科及以下","离异",-1,1,0,"男","230108",42807,0,1,0,0,8,1,0,2,1,0,1,13433,7,16993,0,0,6
"27845",5328443,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","360428",52001,0,1,0,0,4,2,0,3,1,0,1,18865,4,23335,0,0,2
"27846",5328477,"missing","本地籍","专科及以下","离异",-1,1,0,"女","220211",122988,0,2,0,0,7,13,0,3,1,0,1,41795,7,50219,0,0,0
"27847",5328678,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","412726",218150,0,2,1,0,5,10,1,3,1,0,1,42054,9,30427,0,0,0
"27848",5329810,"wechat","本地籍","专科及以下","未婚",2,0,1,"男","130302",27100,0,4,0,0,1,2,0,6,1,0,1,12983,4,2670,0,0,1
"27849",5330132,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","330522",152905,0,6,0,0,7,21,2,13,1,0,1,21459,10,98309,0,0,3
"27850",5330315,"APP","非本地籍","本科","已婚",3,0,1,"男","210911",96710,0,2,0,0,14,4,0,9,1,0,1,9781,8,63451,0,0,7
"27851",5330515,"APP","本地籍","未知","未婚",2,0,0,"男","330381",62000,0,2,0,0,8,36,0,7,1,0,1,5960,9,40441,0,0,2
"27852",5330598,"APP","非本地籍","本科","未婚",6,1,0,"男","411025",165966,0,12,0,0,10,2,1,14,1,0,1,132542,9,18686,0,0,0
"27853",5330836,"APP","非本地籍","未知","已婚",4,1,0,"男","362227",45565,0,3,0,0,5,2,0,7,1,0,1,12345,7,15771,0,0,2
"27854",5331029,"missing","本地籍","本科","未婚",-1,1,0,"男","130683",9600,0,2,0,0,3,16,0,4,1,0,1,943,4,5172,0,0,0
"27855",5331097,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","130435",70100,0,3,0,0,9,6,0,10,1,0,1,12500,7,55642,0,2,3
"27856",5331140,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","413024",81342,0,8,0,0,4,6,0,7,1,0,1,46802,7,22407,0,0,2
"27857",5331481,"missing","本地籍","本科","离异",-1,1,0,"女","320282",20000,0,1,0,0,1,0,0,1,1,0,1,12000,2,2942,0,0,1
"27858",5331551,"others","本地籍","未知","已婚",5,1,0,"男","342321",546000,1,0,0,1,5,5,1,7,1,0,1,5e+05,5,23483,0,1,2
"27859",5331640,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","130822",68900,0,3,0,0,7,12,1,15,1,0,1,2426,7,58162,0,0,3
"27860",5331671,"missing","本地籍","本科","已婚",-1,0,0,"男","360222",351000,0,11,0,0,5,8,1,8,1,0,1,220790,11,76228,0,4,4
"27861",5331750,"others","本地籍","专科及以下","已婚",3,1,0,"男","410381",171840,1,2,0,0,6,11,0,11,1,0,1,86000,7,25832,0,0,0
"27862",5331776,"missing","非本地籍","本科","未婚",-1,0,0,"男","230703",53741,0,1,0,0,5,1,0,1,1,0,1,18145,4,33927,0,0,5
"27863",5331778,"missing","本地籍","专科及以下","离异",-1,1,0,"女","321322",18300,0,1,0,0,13,8,0,15,1,0,1,4865,5,7543,0,0,2
"27864",5331956,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","230203",63200,0,4,0,0,5,6,0,13,1,0,1,8405,8,36774,0,1,3
"27865",5332022,"missing","非本地籍","本科","未婚",-1,1,0,"男","152321",22200,0,3,0,0,1,1,0,11,1,0,1,15543,4,6130,0,0,1
"27866",5332230,"APP","非本地籍","未知","已婚",4,0,0,"男","340823",89650,1,1,0,0,10,18,0,5,1,0,1,9317,9,40359,0,0,2
"27867",5332437,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","210111",50086,0,12,0,0,5,11,0,6,1,0,1,18433,9,18365,0,0,0
"27868",5332454,"missing","本地籍","本科","已婚",-1,0,0,"男","320322",60520,0,13,0,0,7,19,1,12,1,0,1,20924,14,20604,0,0,0
"27869",5332460,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","320525",33167,0,3,0,0,2,4,0,8,1,0,1,11908,5,4676,0,0,1
"27870",5332482,"missing","非本地籍","专科及以下","离异",-1,0,0,"男","342623",92900,0,3,0,0,8,10,0,13,1,0,1,26269,8,63793,0,0,6
"27871",5332489,"missing","本地籍","本科","已婚",-1,0,0,"女","350581",83230,0,12,0,0,6,20,0,8,1,0,1,23338,12,24092,0,0,1
"27872",5332500,"missing","本地籍","本科","未婚",-1,1,0,"男","370281",41800,0,4,0,0,5,14,0,5,1,0,1,13500,7,23572,0,0,0
"27873",5332724,"missing","本地籍","本科","已婚",-1,0,0,"男","410621",186162,0,9,0,0,5,10,0,22,1,0,1,46919,11,106108,0,0,4
"27874",5332952,"APP","本地籍","未知","已婚",4,0,0,"男","410102",147501,0,2,0,0,7,10,0,6,1,1,1,11738,10,55710,0,0,1
"27875",5332987,"rongzhijia","本地籍","未知","未婚",2,0,0,"男","340828",25500,0,1,0,0,2,8,0,7,1,0,1,1251,3,7658,0,0,2
"27876",5333083,"APP","本地籍","专科及以下","已婚",3,0,0,"女","330501",182458,0,4,0,0,8,10,6,12,1,1,1,52209,12,47577,0,0,2
"27877",5333084,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","330682",118980,0,4,0,0,4,3,1,5,1,0,1,14013,8,36602,0,0,4
"27878",5333096,"missing","本地籍","本科","未婚",-1,0,0,"男","360302",138783,0,5,0,0,2,4,2,15,1,0,1,119499,7,10425,0,2,3
"27879",5333107,"APP","非本地籍","专科及以下","已婚",7,1,0,"男","370911",349800,1,4,0,0,7,11,0,8,1,0,1,254083,10,31345,0,1,2
"27880",5333211,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","330902",32500,0,1,0,0,16,5,0,3,1,0,1,1000,5,29204,0,0,6
"27881",5333555,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","132521",140000,0,1,1,0,1,1,0,3,1,0,1,101665,3,3154,0,0,0
"27882",5333599,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","211322",28000,0,0,0,0,5,19,0,5,0,0,1,0,5,24330,0,0,2
"27883",5333610,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","231011",166500,0,4,0,0,10,22,0,11,1,0,1,53233,12,46181,0,1,1
"27884",5333611,"missing","非本地籍","本科","未婚",-1,0,0,"男","310228",18000,0,0,0,0,4,8,0,5,0,0,1,0,3,4536,0,0,0
"27885",5334160,"APP","非本地籍","未知","已婚",3,1,0,"男","421023",11200,0,1,0,0,3,1,0,5,1,0,1,4000,3,1495,0,0,0
"27886",5334189,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","320611",439598,0,35,0,0,17,15,0,11,1,0,1,234642,15,82358,0,0,1
"27887",5334196,"missing","本地籍","本科","已婚",-1,0,0,"女","340603",182324,0,1,0,0,9,1,0,3,1,0,1,37300,6,30616,0,0,6
"27888",5334265,"missing","本地籍","本科","已婚",-1,1,0,"男","410901",360876,0,5,1,0,1,16,0,24,1,0,1,350140,7,9837,0,0,0
"27889",5334672,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","220203",40324,0,1,0,0,4,6,0,0,1,0,1,3324,4,28576,0,0,0
"27890",5334687,"missing","本地籍","本科","已婚",-1,0,0,"男","320121",95100,0,4,0,0,7,13,0,13,1,0,1,30255,9,47662,0,0,5
"27891",5334718,"missing","本地籍","专科及以下","未婚",-1,1,0,"女","370285",60601,0,2,0,0,6,0,0,4,1,1,1,1432,8,41206,0,7,4
"27892",5334829,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","321023",4000,0,0,0,0,2,3,0,1,0,0,1,0,2,0,0,0,1
"27893",5335023,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","340823",31366,0,5,0,0,1,4,0,9,1,0,1,21565,7,50696,0,0,1
"27894",5335130,"APP","本地籍","专科及以下","已婚",2,1,0,"女","370982",16997,0,2,0,0,1,5,0,3,1,0,1,2823,3,5001,0,0,0
"27895",5335576,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","371425",108171,1,11,0,0,9,10,1,8,1,0,1,69257,14,32392,0,0,0
"27896",5335654,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","210304",41350,0,3,0,0,7,14,1,9,1,0,1,6084,8,20951,0,0,4
"27897",5336517,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","350521",119049,0,3,0,0,10,3,0,5,1,0,1,34879,10,68329,0,0,1
"27898",5336634,"missing","非本地籍","专科及以下","离异",-1,1,0,"女","372524",1000,0,0,0,0,1,0,0,0,0,0,1,0,1,755,0,0,2
"27899",5337029,"missing","本地籍","专科及以下","未婚",-1,1,0,"女","210422",40424,0,0,0,0,3,10,0,1,0,0,1,0,3,6131,0,0,0
"27900",5337079,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","360681",22000,3,1,0,0,2,9,0,7,1,0,1,11750,4,2186,0,0,0
"27901",5337290,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","220181",629190,1,9,1,0,10,14,1,23,1,0,1,387237,12,123085,0,0,4
"27902",5337325,"missing","非本地籍","本科","已婚",-1,1,0,"男","411381",124001,0,3,0,0,8,2,0,8,1,0,1,93450,9,17246,0,1,4
"27903",5337334,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","430621",10000,0,0,0,0,1,4,0,8,0,0,1,0,1,9608,0,1,2
"27904",5337401,"missing","非本地籍","本科","未婚",-1,1,0,"男","430421",97130,0,10,0,0,4,10,0,10,1,0,1,47562,12,20295,0,0,0
"27905",5337509,"missing","非本地籍","本科","已婚",-1,1,0,"女","342425",75000,0,1,0,0,15,5,0,4,1,0,1,1000,10,64809,0,0,6
"27906",5337516,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","350524",12100,0,2,0,0,4,2,0,3,1,0,1,2100,4,5576,0,0,0
"27907",5337517,"missing","非本地籍","专科及以下","离异",-1,0,0,"女","362324",49373,0,8,0,0,1,11,0,9,1,0,1,25289,7,5888,0,0,0
"27908",5337621,"missing","非本地籍","专科及以下","已婚",-1,1,0,"女","211224",72132,0,3,0,0,8,11,0,1,1,0,1,15052,10,50445,0,0,1
"27909",5337632,"wechat","本地籍","专科及以下","已婚",7,0,0,"男","330327",297200,1,2,0,0,13,14,2,15,1,0,1,104042,11,148301,0,0,5
"27910",5337655,"APP","非本地籍","专科及以下","已婚",4,1,0,"女","422301",89410,0,10,0,0,7,9,0,13,1,0,1,29290,13,36206,0,0,1
"27911",5337686,"others","本地籍","未知","已婚",6,1,0,"男","120221",901800,0,0,1,0,28,9,0,5,1,0,1,363170,13,334982,0,0,0
"27912",5337721,"others","非本地籍","未知","已婚",6,0,0,"男","410181",42000,0,0,0,0,6,3,1,7,0,0,1,0,5,40413,0,0,5
"27914",5337730,"rongzhijia","非本地籍","专科及以下","未婚",4,1,0,"女","430524",198465,0,12,0,0,19,14,0,12,1,0,1,79288,17,93378,0,0,1
"27915",5337793,"missing","非本地籍","专科及以下","未婚",-1,1,0,"男","142622",64316,0,2,0,0,5,8,0,1,1,0,1,11341,6,35658,0,0,0
"27916",5337809,"missing","本地籍","本科","已婚",-1,0,0,"女","320923",1996512,1,3,0,0,11,7,5,25,1,0,1,1860304,10,80106,0,1,2
"27917",5337812,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","330602",130600,0,6,0,0,8,3,0,5,1,0,1,43427,9,77466,0,0,2
"27918",5337835,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","420117",405057,0,2,1,0,5,2,0,6,1,0,1,343761,7,37510,0,2,4
"27919",5337836,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","420582",99376,0,6,0,0,8,9,0,4,1,0,1,39031,11,36645,0,0,0
"27920",5337909,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","211203",184472,0,2,0,0,8,7,0,14,1,0,1,20000,8,67500,0,0,3
"27921",5337929,"missing","本地籍","专科及以下","未婚",-1,1,0,"女","370302",25500,0,0,0,0,5,2,0,3,0,0,1,0,3,25758,0,0,3
"27922",5337979,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","320525",50701,0,8,0,0,2,5,0,5,1,0,1,19614,6,18105,0,0,1
"27923",5338100,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","320112",206500,0,11,0,0,8,10,0,8,1,0,1,50762,9,137760,0,0,4
"27924",5338234,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","331081",23000,0,7,0,0,1,1,0,12,1,0,1,14700,5,879,0,0,1
"27925",5338302,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","350122",86231,0,2,0,0,3,8,0,4,1,0,1,4582,5,18505,0,0,0
"27926",5338427,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","420103",85201,0,7,0,0,9,15,0,12,1,0,1,20250,11,35008,0,0,6
"27927",5338572,"missing","本地籍","本科","已婚",-1,1,0,"男","360427",170300,1,2,0,0,7,14,1,8,1,0,1,111248,9,53924,0,0,0
"27928",5338581,"missing","非本地籍","本科","已婚",-1,0,0,"男","413001",350750,0,3,0,0,13,5,1,12,1,0,1,68594,10,141339,0,1,5
"27929",5338893,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","310115",55510,0,1,0,0,7,21,0,13,1,1,1,2500,8,52725,0,1,4
"27930",5338911,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","341022",106000,0,12,0,0,4,3,0,8,1,0,1,42067,10,27854,0,0,0
"27931",5339468,"missing","非本地籍","本科","未婚",-1,0,0,"男","350802",115351,0,2,0,0,17,17,0,5,1,0,1,13818,10,43857,0,0,1
"27932",5339494,"others","非本地籍","未知","未婚",7,1,0,"男","411324",295270,1,2,0,0,12,5,0,5,1,0,1,35667,11,121672,0,0,5
"27933",5339666,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","410311",152257,0,6,0,0,6,10,2,9,1,0,1,25409,8,36270,0,0,1
"27934",5340005,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","350521",414300,0,4,0,0,10,4,0,5,1,0,1,120638,10,208644,0,0,0
"27935",5340111,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","342625",65600,0,1,0,0,12,13,0,9,1,0,1,9020,9,43683,0,0,4
"27936",5340282,"wechat","非本地籍","专科及以下","已婚",4,0,0,"男","350583",64600,0,7,0,0,4,23,0,6,1,0,1,25648,7,30836,0,0,0
"27937",5340477,"APP","本地籍","未知","未婚",2,0,0,"男","410324",83928,0,5,0,0,3,22,1,10,1,0,1,59558,6,5974,0,0,0
"27938",5340646,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","220122",104320,0,2,0,0,8,4,0,6,1,0,1,20298,9,66444,0,0,1
"27939",5340948,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","330227",58010,0,0,0,0,7,8,0,6,0,0,1,0,5,50727,0,0,0
"27940",5341147,"APP","本地籍","专科及以下","已婚",4,0,0,"女","320828",60000,0,0,0,0,7,16,0,0,0,0,1,0,6,13395,0,0,0
"27941",5341428,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","320482",441305,0,3,0,0,26,18,0,10,1,0,1,139298,15,129843,0,0,0
"27942",5341447,"missing","非本地籍","本科","未婚",-1,1,0,"女","362532",119300,1,0,0,0,12,5,0,4,1,0,1,1667,12,55283,0,0,3
"27943",5341454,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","410522",213350,1,4,0,0,5,11,4,15,1,0,1,160734,9,34453,0,0,2
"27944",5341583,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","412924",274000,1,0,0,0,7,19,0,10,1,0,1,220000,6,33613,0,0,1
"27945",5341861,"missing","本地籍","本科","未婚",-1,0,0,"男","230102",19185,0,3,0,0,2,0,0,2,1,0,1,4473,3,10995,0,0,2
"27946",5341897,"wechat","本地籍","本科","已婚",7,1,0,"女","410581",147500,0,5,0,0,16,14,0,7,1,0,1,10557,9,29018,0,0,0
"27947",5341973,"APP","本地籍","未知","已婚",4,0,0,"女","133001",25000,0,0,0,0,2,4,0,3,0,1,1,0,3,11193,0,0,0
"27948",5342036,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","352123",326000,0,3,0,1,7,9,0,9,1,0,1,149242,9,95674,0,0,1
"27949",5342059,"missing","本地籍","专科及以下","已婚",-1,1,1,"男","210404",20600,0,5,0,0,6,11,1,10,1,0,1,7000,7,14300,0,0,1
"27950",5342189,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","141033",1e+05,0,0,0,0,3,1,0,4,0,0,1,0,2,21897,0,0,0
"27951",5342223,"APP","非本地籍","本科","已婚",3,0,0,"男","232303",33300,0,2,0,0,11,16,0,7,1,0,1,10300,6,8541,0,0,0
"27952",5342226,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","320219",150018,0,8,0,0,12,12,1,12,1,0,1,46780,16,61813,0,0,1
"27953",5342307,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","360426",82000,1,0,0,0,8,13,0,11,1,0,1,30000,5,38552,0,0,3
"27954",5342402,"missing","非本地籍","本科","未婚",-1,1,0,"男","421024",30476,0,1,0,0,7,29,0,22,1,1,1,2069,7,28049,0,7,4
"27955",5342470,"APP","本地籍","未知","已婚",3,0,0,"男","320121",125000,0,1,0,0,4,2,1,5,1,0,1,11080,5,29734,0,0,1
"27956",5342595,"APP","本地籍","未知","已婚",2,0,0,"女","210921",7000,0,1,0,0,1,5,0,2,1,0,1,2000,2,1577,0,0,0
"27957",5342670,"missing","本地籍","专科及以下","离异",-1,1,0,"男","321119",45106,0,2,0,0,2,2,0,2,1,0,1,24115,3,20991,0,0,2
"27958",5342907,"missing","非本地籍","专科及以下","未婚",-1,1,0,"女","320882",79178,0,4,0,0,7,14,0,5,1,0,1,10049,9,32556,0,0,1
"27959",5343328,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","320586",120200,0,4,0,0,7,10,0,6,1,0,1,47394,9,26186,1,0,4
"27960",5343491,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","370105",34001,0,0,0,0,12,4,0,6,0,1,1,0,7,32563,0,0,6
"27961",5343614,"missing","非本地籍","专科及以下","已婚",-1,0,0,"女","210283",248298,0,2,0,0,14,13,0,12,1,0,1,52600,12,155501,0,0,0
"27962",5343803,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","360105",104600,0,6,0,0,14,7,0,9,1,0,1,11586,7,49293,0,0,0
"27963",5343978,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","310113",56700,0,1,0,0,1,1,0,1,1,0,1,15065,2,444,0,0,1
"27964",5344057,"rongzhijia","非本地籍","未知","已婚",2,0,0,"女","232301",12000,0,1,0,0,2,3,0,4,1,0,1,3000,2,5302,0,0,1
"27965",5344160,"APP","非本地籍","专科及以下","未婚",3,1,1,"男","321183",243516,0,10,0,0,8,8,0,19,1,0,1,76564,14,124858,0,0,0
"27966",5344253,"missing","本地籍","本科","已婚",-1,1,0,"男","130402",18295,0,4,0,0,1,2,0,10,1,0,1,6752,3,863,0,1,0
"27967",5344275,"missing","非本地籍","本科","已婚",-1,0,0,"男","330724",2108605,1,4,0,0,22,13,2,16,1,1,1,1605931,17,410766,0,1,0
"27968",5344294,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","411323",29401,0,1,0,0,6,8,0,6,1,0,1,1400,6,21157,0,0,2
"27969",5344374,"missing","非本地籍","专科及以下","已婚",-1,1,0,"女","220125",243671,0,4,1,0,4,14,0,5,1,0,1,141912,8,39962,0,1,1
"27970",5344466,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","330324",64598,0,4,0,0,1,0,0,4,1,0,1,43452,5,15600,0,0,0
"27971",5344499,"missing","非本地籍","专科及以下","未婚",-1,0,0,"男","421083",196700,0,5,0,0,11,9,0,12,1,0,1,14533,11,138634,0,0,1
"27972",5344566,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","131022",6750,0,3,0,0,2,2,0,4,1,0,1,3709,4,2118,0,0,1
"27973",5344614,"others","本地籍","未知","已婚",4,0,0,"女","411402",445548,0,6,1,0,5,8,0,13,1,0,1,382206,8,18844,0,1,1
"27974",5344813,"missing","本地籍","专科及以下","离异",-1,1,0,"女","370214",102065,12,1,0,0,11,9,0,2,1,0,1,10554,9,68499,0,0,3
"27975",5344898,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","350600",235638,0,11,0,0,14,11,0,10,1,0,1,54918,13,120402,0,0,0
"27976",5345091,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","430721",10000,0,0,0,0,4,5,0,1,0,0,1,0,2,1171,0,0,0
"27977",5345436,"wechat","本地籍","未知","已婚",2,0,0,"女","430426",43500,0,1,0,0,4,6,0,2,1,0,1,1333,4,27706,0,0,1
"27978",5345478,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","321321",248145,0,9,0,0,9,18,1,8,1,0,1,42423,14,71030,0,1,2
"27979",5345493,"missing","非本地籍","专科及以下","未婚",-1,1,0,"女","342501",19200,0,7,0,0,9,3,0,7,1,0,1,13385,7,2885,0,0,0
"27980",5345518,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","421087",28084,0,6,0,0,1,11,0,18,1,0,1,18722,5,635,0,0,1
"27981",5345570,"APP","本地籍","未知","已婚",5,0,0,"男","230621",40550,0,5,0,0,5,10,0,14,1,0,1,13968,7,23852,0,0,0
"27982",5346265,"APP","非本地籍","硕士及以上","未婚",4,0,0,"女","330824",223687,0,8,0,0,8,5,0,10,1,1,1,76675,10,46228,0,0,0
"27983",5346382,"missing","本地籍","未知","已婚",-1,1,0,"男","320123",11000,0,0,0,0,2,1,0,0,0,0,1,0,2,0,0,0,0
